epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
2,0.7993122935295105,2.584055185317993,0.9260273972602739,0.7822802197802198,0.9362234215356312,0.8586386798502854
4,1.8461698293685913,2.0983192920684814,0.8684931506849315,0.8097527472527473,0.8870479954992853,0.8743352172558879
6,2.9443392753601074,1.7493736743927002,0.6931506849315069,0.8468406593406593,0.8858744969000596,0.8717028019956236
8,0.8320160508155823,1.369649052619934,0.9178082191780822,0.8777472527472527,0.898575428681606,0.8905301609392064
10,1.1782535314559937,1.1470597982406616,0.915068493150685,0.8901098901098901,0.9417588089795548,0.8974160591388463
12,1.0509098768234253,0.9330059289932251,0.9013698630136986,0.915521978021978,0.8949873025041847,0.9195711451645739
14,0.971156120300293,1.160548448562622,0.9123287671232877,0.8894230769230769,0.9125069669764354,0.8868793815608701
16,1.1831761598587036,1.1023210287094116,0.9205479452054794,0.8928571428571429,0.898730970519927,0.8964251831054795
18,1.0174744129180908,1.0848675966262817,0.9095890410958904,0.8990384615384616,0.9164199308068641,0.925249805166015
20,1.1469632387161255,0.6680625081062317,0.9013698630136986,0.9388736263736264,0.9226943854205998,0.9449914037302072
22,0.7946782112121582,0.8586153984069824,0.9260273972602739,0.9230769230769231,0.9468252539847156,0.9425851014214156
24,2.1350810527801514,0.5192737579345703,0.852054794520548,0.9478021978021978,0.925343600254101,0.9577985665916301
26,0.9666489958763123,0.48275527358055115,0.9260273972602739,0.9608516483516484,0.9573051827710393,0.9633758406454842
28,1.049889326095581,0.3342263400554657,0.9260273972602739,0.970467032967033,0.938243063168191,0.9830058957665112
30,1.0495234727859497,0.33100104331970215,0.9232876712328767,0.967032967032967,0.9630280238003445,0.9851485172903973
32,0.8535227179527283,0.2696276605129242,0.9424657534246575,0.9739010989010989,0.9657250418285953,0.9892443393109528
34,1.6966358423233032,0.1837606579065323,0.9013698630136986,0.9814560439560439,0.9452964048480959,0.9964346418615286
36,1.117875099182129,0.14294634759426117,0.9232876712328767,0.9903846153846154,0.9560672578401327,0.9946299337597176
38,1.0045162439346313,0.12442123144865036,0.936986301369863,0.9862637362637363,0.9538909350450387,0.9977944361466842
40,1.0936856269836426,0.11675404757261276,0.9315068493150684,0.9896978021978022,0.9559054894495868,0.9960185140689333
42,1.2162319421768188,0.024014383554458618,0.9342465753424658,0.9972527472527473,0.9475361736582215,0.9996067517402972
44,1.1248379945755005,0.041855622082948685,0.9397260273972603,0.9965659340659341,0.9593954080192199,0.9977386821313503
46,1.1601449251174927,0.040362123399972916,0.936986301369863,0.9958791208791209,0.9650819329724358,0.9999056771313674
48,1.1478805541992188,0.056832559406757355,0.936986301369863,0.9951923076923077,0.9645983826872018,0.9994162615673777
50,1.1624460220336914,0.019655771553516388,0.9397260273972603,0.9986263736263736,0.9634450246546087,0.9996722433243072
