epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,2.3490614891052246,2.0414862632751465,0.24725274725274726,0.22717913520933425,0.5859510726860002,0.5076889662952854
2,1.5137882232666016,1.6136170625686646,0.22527472527472528,0.29444063143445437,0.5229666469169614,0.5384158080596378
4,1.4758226871490479,1.5710269212722778,0.2664835164835165,0.3061084420041181,0.542149594489085,0.5379862499350507
6,1.493631362915039,1.5901955366134644,0.2664835164835165,0.31983527796842826,0.5339302940223289,0.5420262993872361
8,1.3395123481750488,1.6275355815887451,0.2802197802197802,0.32395332875772137,0.5416250877975455,0.5450399438773216
10,1.4775198698043823,1.5093368291854858,0.27472527472527475,0.33768016472203155,0.5287464293296242,0.5538855094874262
12,1.37187922000885,1.528801679611206,0.2445054945054945,0.33493479752916955,0.5291083097017872,0.5501073783802214
14,1.331233024597168,1.4959697723388672,0.29120879120879123,0.31365820178448867,0.557742761199208,0.5311368759123186
16,1.2024765014648438,1.449349284172058,0.3159340659340659,0.3273850377487989,0.561402693879131,0.5490367468025616
18,1.2557748556137085,1.6485486030578613,0.3076923076923077,0.3404255319148936,0.5683541394911982,0.559843653429905
20,1.211252212524414,1.6725715398788452,0.3516483516483517,0.33150308853809196,0.5859464022741099,0.5389927804222127
22,1.3008230924606323,1.4895744323730469,0.23351648351648352,0.34866163349347973,0.496657449935717,0.5642328846896438
24,1.21697199344635,1.5220061540603638,0.2774725274725275,0.34111187371310914,0.5237722973159193,0.5430663390844961
26,1.2680518627166748,1.3570530414581299,0.2774725274725275,0.3568977350720659,0.5310522539051473,0.5648731158245868
28,1.3212624788284302,1.5658223628997803,0.2857142857142857,0.3459162663006177,0.5660711615777253,0.5483766749569476
30,1.3272968530654907,1.497289776802063,0.3021978021978022,0.3562113932738504,0.5422830207406929,0.5637517165468279
32,1.365427851676941,1.5964484214782715,0.30494505494505497,0.3266986959505834,0.5634602321280007,0.544802862840437
34,1.2738029956817627,1.5631591081619263,0.32967032967032966,0.33013040494166096,0.5873212315416134,0.5549775392310998
36,1.2199640274047852,1.5755890607833862,0.2967032967032967,0.34111187371310914,0.5511090779921526,0.5616239326572774
38,1.2744548320770264,1.4898797273635864,0.32967032967032966,0.3548387096774194,0.543333730570411,0.5743838653043696
40,1.2183318138122559,1.536029577255249,0.28296703296703296,0.34111187371310914,0.5401209869752037,0.5583655311835022
42,1.3456692695617676,1.401732325553894,0.3324175824175824,0.32395332875772137,0.5571924718119783,0.5399172527259778
44,1.2756544351577759,1.4286890029907227,0.3131868131868132,0.3644474948524365,0.547488066218002,0.5616222519515117
46,1.3422516584396362,1.5575202703475952,0.3131868131868132,0.33768016472203155,0.5494762064775586,0.5443927216510399
48,1.2350811958312988,1.5958307981491089,0.29120879120879123,0.32395332875772137,0.5431992183423883,0.5388762132969809
