epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,0.2838134169578552,0.21996094286441803,0.8434065934065934,0.883321894303363,0.9285329583609796,0.9286381474364197
10,0.3183996081352234,0.19259189069271088,0.8186813186813187,0.9039121482498285,0.9177140037098204,0.9370489224010301
15,0.15970300137996674,0.1524694263935089,0.945054945054945,0.9272477693891558,0.9584488085499328,0.9558912761728038
20,0.12346290796995163,0.12936937808990479,0.9423076923076923,0.9361702127659575,0.9620334810054774,0.9631977635906641
25,0.1498551219701767,0.0863528698682785,0.9478021978021978,0.9505833905284832,0.9469524463716603,0.9732264369120945
30,0.15487337112426758,0.07282629609107971,0.945054945054945,0.9670555936856554,0.9711867347503665,0.9879698099685625
35,0.20046614110469818,0.09595528990030289,0.9423076923076923,0.9553877831159918,0.9708155074522359,0.9821849693429832
40,0.2454514503479004,0.06078970059752464,0.9313186813186813,0.9656829100892245,0.9691883815103416,0.9905049789512899
45,1.0996789932250977,0.0707259252667427,0.7527472527472527,0.9656829100892245,0.9085914074304833,0.9866206411740056
50,0.4961721897125244,0.04487462341785431,0.804945054945055,0.9725463280713795,0.9581087682563525,0.9933826457403239
55,0.32840582728385925,0.03422071784734726,0.9148351648351648,0.9794097460535347,0.9475231123500626,0.9961664884476538
60,0.24956271052360535,0.07556722313165665,0.9395604395604396,0.9643102264927934,0.9671768718732638,0.9889255650997494
65,0.25917452573776245,0.025896385312080383,0.9423076923076923,0.9876458476321208,0.9694701561935883,0.9977624620084937
70,0.2205580472946167,0.0574103519320488,0.9532967032967034,0.9752916952642416,0.9755440206840054,0.995626141732112
75,0.19728857278823853,0.03758332505822182,0.9532967032967034,0.9794097460535347,0.9687443971476015,0.9964400144270772
80,0.24625465273857117,0.05187022313475609,0.945054945054945,0.9780370624571036,0.9743448781989213,0.9962872834680001
85,0.6056016087532043,0.02853042259812355,0.9395604395604396,0.9849004804392587,0.9620454212672431,0.9980448253036529
90,0.3754292130470276,0.023525817319750786,0.9230769230769231,0.9869595058339052,0.9480993107348044,0.9989502411792573
95,0.3520759046077728,0.026070617139339447,0.9340659340659341,0.9862731640356898,0.9681479919917733,0.9971841022320711
100,0.3303566873073578,0.03557158634066582,0.9148351648351648,0.9807824296499656,0.9701804654954276,0.9986541379898942
