epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),Kaggle Metric ( Val ),Kaggle Metric ( Train )
1,1.0206243991851807,1.3187758922576904,0.6318681318681318,0.3507206588881263,0.8555816154433586,0.5326679952219133
2,1.159574031829834,1.2634652853012085,0.41483516483516486,0.4303363074811256,0.794228280950313,0.5993607779322061
