epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
2,3.2289135456085205,2.387805461883545,0.8301369863013699,0.8289835164835165,0.8968403022588861,0.9022882484528125
4,1.1464452743530273,1.7387678623199463,0.8712328767123287,0.8440934065934066,0.8786549236296006,0.9004229068060067
6,0.9838137030601501,1.4444397687911987,0.9178082191780822,0.8695054945054945,0.9199598190037925,0.9070191568476522
8,1.479585886001587,1.1856837272644043,0.8767123287671232,0.8880494505494505,0.9075882036810148,0.9412156168078621
10,18.55768585205078,0.9793369174003601,0.6383561643835617,0.9072802197802198,0.7116801641660324,0.9391662535876937
12,0.6444751620292664,0.7499986290931702,0.9424657534246575,0.9244505494505495,0.9565502375419047,0.9606895127244053
14,0.7787227034568787,0.33866971731185913,0.9287671232876712,0.9546703296703297,0.9388086212375529,0.9882161040910973
16,0.7339622378349304,0.6276748776435852,0.9315068493150684,0.9375,0.9575499412405357,0.9664463346480099
18,1.1119922399520874,0.5345988869667053,0.9178082191780822,0.9423076923076923,0.9202998867191332,0.970320437154834
20,1.0129966735839844,0.4613969922065735,0.9287671232876712,0.9567307692307693,0.942484868879434,0.9750906176135452
22,5.418209552764893,0.2062573879957199,0.8410958904109589,0.9800824175824175,0.9001609534162346,0.9946703903765021
24,0.71734619140625,0.5431629419326782,0.9287671232876712,0.945054945054945,0.9617836926699319,0.9796280078352075
26,0.9200201034545898,0.39004310965538025,0.915068493150685,0.9567307692307693,0.9587666053284655,0.981707325908822
28,4.755433559417725,0.3014175593852997,0.863013698630137,0.967032967032967,0.8835909959689938,0.9906061297881197
30,0.896233320236206,0.2411709725856781,0.8958904109589041,0.9711538461538461,0.9784489708625865,0.992282126063682
32,2.6283392906188965,0.612118124961853,0.8657534246575342,0.9436813186813187,0.9024419825114002,0.9720640497826037
34,1.0658990144729614,0.610160768032074,0.9013698630136986,0.9409340659340659,0.9756968597819453,0.9847894981141965
36,1.4202992916107178,0.2938363552093506,0.8821917808219178,0.9684065934065934,0.9460973980470033,0.9933267568972253
38,0.7365334630012512,0.2732565701007843,0.9342465753424658,0.9656593406593407,0.968611569549139,0.995502493165154
40,1.001828670501709,0.13811016082763672,0.8794520547945206,0.9828296703296703,0.9804078362958925,0.9974614807663736
42,0.8675956726074219,0.2919650077819824,0.9342465753424658,0.9642857142857143,0.9706410850499045,0.9951547727517773
44,1.4317684173583984,0.12378453463315964,0.8958904109589041,0.9814560439560439,0.9575192400762624,0.9965557179884496
46,0.6700223684310913,0.18352001905441284,0.947945205479452,0.9773351648351648,0.9777289029690744,0.9974552992587793
48,1.5901530981063843,0.1860349029302597,0.915068493150685,0.9773351648351648,0.9436107207295631,0.9965447073113103
50,0.725784957408905,0.28654810786247253,0.936986301369863,0.9745879120879121,0.9506412862330383,0.9924250583801684
52,1.2864736318588257,0.21849414706230164,0.9041095890410958,0.9745879120879121,0.9434467117899753,0.99280586193531
54,0.8228867650032043,0.3014151155948639,0.9260273972602739,0.9642857142857143,0.9645403284474524,0.9932534708068403
56,1.3204724788665771,0.3044508695602417,0.9068493150684932,0.9725274725274725,0.9650841876080594,0.9939156393050124
58,1.008181095123291,0.16730301082134247,0.9397260273972603,0.9773351648351648,0.9652279417924533,0.9942346566645047
60,0.8997180461883545,0.1771731674671173,0.9424657534246575,0.978021978021978,0.9787402842879207,0.9978606043818048
62,1.0081220865249634,0.23434123396873474,0.915068493150685,0.9766483516483516,0.9531100758445054,0.9940557410156529
64,0.8195277452468872,0.15744836628437042,0.9424657534246575,0.9807692307692307,0.9560070928490771,0.9962738729181567
66,0.8115615844726562,0.12162139266729355,0.9232876712328767,0.9855769230769231,0.9672412042060701,0.9955952074631085
68,0.680286705493927,0.15586519241333008,0.9534246575342465,0.9821428571428571,0.9709556826030646,0.9980208131071684
70,0.9717363715171814,0.1155141070485115,0.9287671232876712,0.9876373626373627,0.968701864507446,0.9981180849311992
72,0.9705178737640381,0.1700028032064438,0.936986301369863,0.9800824175824175,0.9678102241569871,0.997467186565608
74,1.1141395568847656,0.08486752212047577,0.9287671232876712,0.9883241758241759,0.9645413902390977,0.9993155706412472
76,1.0653380155563354,0.08129774034023285,0.947945205479452,0.9883241758241759,0.9667958499853213,0.9988189225012754
78,0.8800629377365112,0.18050092458724976,0.9506849315068493,0.9773351648351648,0.9718201249189533,0.9964166193440336
80,0.6843387484550476,0.30480489134788513,0.9397260273972603,0.9629120879120879,0.9779831187208368,0.9891847183069615
82,0.714669406414032,0.2810252606868744,0.9506849315068493,0.970467032967033,0.9807221187848918,0.9920732533037417
84,1.3954936265945435,0.08849267661571503,0.9205479452054794,0.9876373626373627,0.9545156287911672,0.99910660176491
86,0.9391614198684692,0.12963388860225677,0.936986301369863,0.9814560439560439,0.9735945297370696,0.9987216775098526
88,1.6428745985031128,0.18704059720039368,0.915068493150685,0.9773351648351648,0.940247513083057,0.994335918314565
90,0.8105053901672363,0.07134068012237549,0.9452054794520548,0.9903846153846154,0.9665612198009093,0.9988651617666628
92,1.6814637184143066,0.089975506067276,0.9178082191780822,0.9903846153846154,0.947207641955316,0.9994151742092564
94,1.082418441772461,0.26888173818588257,0.9315068493150684,0.978021978021978,0.9548409517182497,0.9937033328384223
96,1.3624227046966553,0.1377865970134735,0.9178082191780822,0.9848901098901099,0.9664213426111848,0.9988980647421121
98,0.8095709085464478,0.08889703452587128,0.9506849315068493,0.9876373626373627,0.9696882460997256,0.9985594407370999
100,0.9698807597160339,0.16448955237865448,0.9397260273972603,0.9828296703296703,0.9644942670162402,0.9970865980946039
