epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.2872915267944336,1.3079286813735962,0.29120879120879123,0.33081674673987643,0.48314722727540127,0.49472587343321284
10,771.753662109375,1.3511754274368286,0.3159340659340659,0.334248455730954,0.5111123593589061,0.5127170588519021
15,1.271782398223877,1.3294583559036255,0.34065934065934067,0.3273850377487989,0.5141560610987265,0.502314938526605
20,1.2418500185012817,1.3158321380615234,0.3324175824175824,0.3548387096774194,0.5147965274399339,0.530009344194685
25,1.2541931867599487,1.3206095695495605,0.34065934065934067,0.31365820178448867,0.5064459015096892,0.5107939381947607
30,1.2528724670410156,1.308433175086975,0.34065934065934067,0.3397391901166781,0.5397434067892058,0.5081673809404146
35,1.35836923122406,1.2735553979873657,0.2802197802197802,0.3438572409059712,0.5179765364193536,0.5305538864155889
40,0.9560695290565491,0.982818067073822,0.5824175824175825,0.5573095401509952,0.8176725155302832,0.7026582099504317
45,1.351643681526184,0.8229777812957764,0.39285714285714285,0.6231983527796843,0.7783648045433986,0.7600247076658389
50,0.730722188949585,0.7568817734718323,0.6043956043956044,0.6506520247083047,0.8262531174253338,0.7987152326461864
55,0.6597145795822144,0.744776725769043,0.6648351648351648,0.6472203157172272,0.7914824341761046,0.807416013611208
60,0.6224309206008911,0.7138174772262573,0.6620879120879121,0.6266300617707619,0.8359816048002076,0.8130615030323138
65,0.6384655237197876,0.6893398761749268,0.6730769230769231,0.6485929993136582,0.8560757371861882,0.8081443824737476
70,0.6432888507843018,0.674237072467804,0.6703296703296703,0.6664378860672615,0.871125316831961,0.8287834684907751
75,0.5615277290344238,0.5885156989097595,0.8241758241758241,0.7934111187371311,0.8932174950416583,0.8671582357434775
80,0.4570724666118622,0.5157341957092285,0.9038461538461539,0.824296499656829,0.8937595651461926,0.884622566750634
85,1.203401803970337,0.49674493074417114,0.5769230769230769,0.8414550446122169,0.8372704138826828,0.895878962991121
90,0.3474670946598053,0.47748875617980957,0.9038461538461539,0.8407687028140014,0.9119381986774479,0.8984227654168793
95,0.3111564815044403,0.4841903746128082,0.9093406593406593,0.8435140700068634,0.9360751392653927,0.9089249634269083
100,0.3066903054714203,0.47028711438179016,0.9120879120879121,0.8517501715854495,0.9239758398860205,0.9021473328953526
