epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,2.5937137603759766,2.1957926750183105,0.1978021978021978,0.21551132463967054,0.5147392015594721,0.4981662781177204
2,1.7746332883834839,1.5020503997802734,0.25,0.3191489361702128,0.5352141033145172,0.5608372584457317
4,1.5266059637069702,1.501480221748352,0.26373626373626374,0.3452299245024022,0.539952503948889,0.5642884977192493
6,1.4209537506103516,1.5195527076721191,0.27472527472527475,0.33081674673987643,0.5411402733021273,0.5558862069991218
8,1.5095186233520508,1.5786219835281372,0.26373626373626374,0.3266986959505834,0.5270183058761799,0.5526480908709923
10,1.4262064695358276,1.4460214376449585,0.3021978021978022,0.34248455730954014,0.5504140587680317,0.5584716743740866
12,1.391942024230957,1.5055453777313232,0.2967032967032967,0.35895676046671243,0.5332898698683137,0.5675297183994411
14,1.491751790046692,1.477447748184204,0.29395604395604397,0.3472889498970487,0.5429346046375665,0.5584659886522793
16,1.363874912261963,1.486024260520935,0.29945054945054944,0.3466026080988332,0.5506921677541368,0.5517451572850217
18,1.4939664602279663,1.5192480087280273,0.21428571428571427,0.3266986959505834,0.47395200296458645,0.5417834716179908
20,1.426184058189392,1.5287801027297974,0.29395604395604397,0.3466026080988332,0.5369656425425836,0.5611553714898033
22,1.3787683248519897,1.4883440732955933,0.3269230769230769,0.3266986959505834,0.560481258493516,0.5372978172439714
24,1.4411269426345825,1.6759283542633057,0.29395604395604397,0.33630748112560055,0.5315291946071207,0.5388511071520339
26,1.4197618961334229,1.4563679695129395,0.2802197802197802,0.3191489361702128,0.5449121215370072,0.5423010140552336
28,1.3835577964782715,1.495473027229309,0.25824175824175827,0.3404255319148936,0.5208994498520881,0.5511838621089389
30,1.3327776193618774,1.4477498531341553,0.29120879120879123,0.32807137954701443,0.532659920892891,0.5441800599061737
32,1.4803857803344727,1.5741370916366577,0.2774725274725275,0.3472889498970487,0.5368966672735063,0.5611152901026089
34,1.4909114837646484,1.4960635900497437,0.26373626373626374,0.35552505147563485,0.5258357434793338,0.5450759268316878
36,1.3882924318313599,1.4603188037872314,0.35714285714285715,0.334248455730954,0.5640259030991887,0.5470105476025706
38,1.3250430822372437,1.5603349208831787,0.28846153846153844,0.33150308853809196,0.5350923705054615,0.5382246381311944
40,1.3856638669967651,1.411596417427063,0.34615384615384615,0.34248455730954014,0.5578212505557343,0.5489064348152181
42,1.4262062311172485,1.532279133796692,0.3324175824175824,0.3369938229238161,0.5481286718981624,0.5436530185144612
44,1.4858912229537964,1.6358599662780762,0.28846153846153844,0.34797529169526425,0.5263447142910607,0.5656069336874244
46,1.4394773244857788,1.4308687448501587,0.29120879120879123,0.34111187371310914,0.5365860256242883,0.5553038354210663
48,1.380319356918335,1.506294846534729,0.30494505494505497,0.334248455730954,0.5634781210659057,0.541450898048027
