epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
2,1.4688801765441895,2.0851638317108154,0.5082417582417582,0.46190803019903914,0.7057741203412117,0.6473587267173494
4,1.0408893823623657,0.8003592491149902,0.6840659340659341,0.6005490734385724,0.7847716458184275,0.7485643075354644
6,0.6611294746398926,0.43516042828559875,0.5576923076923077,0.6746739876458476,0.73933166281599,0.7930995470022353
8,0.9523376226425171,0.42251014709472656,0.717032967032967,0.7028140013726836,0.7962582827781803,0.7917441224509627
10,2.328458786010742,0.240472674369812,0.6538461538461539,0.7453671928620453,0.74857016100915,0.8283576001288256
12,1.5012184381484985,0.47272226214408875,0.7417582417582418,0.7117364447494853,0.8363322251735694,0.8166184621237593
14,0.7390198707580566,0.19883058965206146,0.7142857142857143,0.7728208647906658,0.791972827128366,0.847744590734534
16,4.33378267288208,0.2933027446269989,0.5824175824175825,0.7316403568977351,0.7531001128954374,0.8211380903987242
18,1.191219449043274,0.3520001471042633,0.8021978021978022,0.7350720658888126,0.8427417051062771,0.8261320803879088
20,0.9544163942337036,0.1557886004447937,0.7912087912087912,0.7762525737817433,0.8340406181300721,0.86925898857591
22,6.586180686950684,0.24625355005264282,0.3516483516483517,0.7494852436513384,0.6333169760734453,0.8293489562525043
24,1.3897182941436768,0.2201644778251648,0.7087912087912088,0.7494852436513384,0.7725433095759684,0.8420111134489114
26,1.139432668685913,0.12114423513412476,0.7252747252747253,0.8009608785175018,0.7999975181811046,0.8758278559849536
28,1.1982765197753906,0.09541836380958557,0.7252747252747253,0.7954701441317776,0.8003384133290248,0.8829064970249862
30,4.990448951721191,0.11669954657554626,0.6813186813186813,0.7934111187371311,0.7716046536176033,0.8706518134696254
32,1.351027250289917,0.2581683099269867,0.728021978021978,0.7707618393960192,0.7815241813371803,0.8542456011287831
34,1.3991498947143555,0.09807457029819489,0.7692307692307693,0.8181194234728895,0.8036462353077936,0.8868665720787194
36,1.053739070892334,0.1617554873228073,0.75,0.8064516129032258,0.819842070532514,0.8798658807966123
38,0.9827536940574646,0.026194080710411072,0.8296703296703297,0.8551818805765271,0.828241573062646,0.9091132533018191
40,0.9875568747520447,0.11733250319957733,0.771978021978022,0.7673301304049417,0.8103654929687427,0.8353230710179048
42,1.7400856018066406,0.10109560936689377,0.7252747252747253,0.8064516129032258,0.8051820065566122,0.8778957936637987
44,1.2135530710220337,0.13876208662986755,0.7802197802197802,0.7975291695264242,0.8207959359289114,0.8614031007393705
46,1.5021631717681885,0.17403250932693481,0.6758241758241759,0.8091969800960879,0.7683723618475904,0.8794794363116355
48,1.3828637599945068,0.08018142729997635,0.6318681318681318,0.8256691832532601,0.720514273939723,0.8813844850612886
50,1.3901443481445312,0.13038185238838196,0.7554945054945055,0.8284145504461222,0.8039053246667842,0.8877807015131879
