epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,0.7010509371757507,1.1518397331237793,0.554945054945055,0.35964310226492796,0.6434890216356034,0.548665481911094
