epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
2,7.922086238861084,2.9147534370422363,0.7637362637362637,0.7989018531228552,0.847588779671577,0.8889486117972644
4,0.80755615234375,0.8665170669555664,0.9285714285714286,0.8997940974605353,0.9713032125974652,0.9462164631368218
6,0.9432212114334106,0.762945830821991,0.9285714285714286,0.9155799588194921,0.9417060474426584,0.9605481195122182
8,0.5437188744544983,0.6743496060371399,0.9532967032967034,0.9320521619766644,0.9571049231497655,0.9766944048685091
10,0.8392835259437561,0.5074899196624756,0.9423076923076923,0.9547014413177762,0.9582951605444013,0.9763562172120781
12,0.7659478783607483,0.8256911635398865,0.9368131868131868,0.9142072752230611,0.940093734138119,0.9735304900977134
14,0.7986263036727905,0.4578693211078644,0.9395604395604396,0.9471516815374056,0.9676458667910176,0.9871939151673872
16,0.4299169182777405,0.46944987773895264,0.9615384615384616,0.9540150995195608,0.9786657011295207,0.9847793320329135
18,1.1050305366516113,0.3422588109970093,0.8873626373626373,0.9615648592999314,0.9710275299142731,0.988781493499608
20,0.5872085690498352,0.38345661759376526,0.9532967032967034,0.9560741249142073,0.9614458396850732,0.9907614777249213
22,1.0001819133758545,0.4330003261566162,0.9148351648351648,0.9478380233356212,0.9610377018177183,0.9882993614370297
24,0.5526978373527527,0.26406288146972656,0.9423076923076923,0.967741935483871,0.9674517321445691,0.9905195079216242
26,0.5854716300964355,0.12972566485404968,0.9560439560439561,0.9862731640356898,0.9677526000224035,0.9977297729504206
28,0.7388594746589661,0.3439183533191681,0.945054945054945,0.9663692518874399,0.9535683102741819,0.9879450342388233
30,1.0729033946990967,0.2434699684381485,0.9395604395604396,0.9691146190803019,0.9338569847299512,0.9918810273522689
32,0.7978797554969788,0.17341406643390656,0.9368131868131868,0.9780370624571036,0.9662744055746175,0.9969971604722397
34,0.45565277338027954,0.29532647132873535,0.9615384615384616,0.9698009608785175,0.9620524741088095,0.9923970971830477
36,0.8618414998054504,0.3408953547477722,0.9093406593406593,0.9601921757035004,0.9555058009776304,0.9927120143545678
