epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
0,2.3717103004455566,2.130422830581665,0.19452054794520549,0.23351648351648352,0.5012314698535342,0.5213176571563533
2,1.5916253328323364,1.4667818546295166,0.2273972602739726,0.323489010989011,0.5156165241860768,0.5584347569979222
4,1.3456928730010986,1.5669761896133423,0.25205479452054796,0.32142857142857145,0.5278798862732298,0.5484495456083406
6,1.372269868850708,1.5018569231033325,0.2219178082191781,0.3282967032967033,0.5217427748014846,0.547675436065864
8,1.2728880643844604,1.5107487440109253,0.26575342465753427,0.3482142857142857,0.534602337203145,0.5676036047932793
10,1.3446612358093262,1.360692024230957,0.33424657534246577,0.35645604395604397,0.5581467101027076,0.5762364496223673
12,1.3140230178833008,1.4459747076034546,0.28493150684931506,0.31524725274725274,0.5365779307358819,0.5334707928398013
14,1.2661203145980835,1.5041048526763916,0.32054794520547947,0.3385989010989011,0.5615571518642646,0.5619824333491982
16,1.3137315511703491,1.4901467561721802,0.29315068493150687,0.3427197802197802,0.5589096938798834,0.5480425695630301
18,1.2938594818115234,1.5301932096481323,0.2958904109589041,0.3516483516483517,0.556811365970735,0.5515401685024783
20,1.2904069423675537,1.5057833194732666,0.29041095890410956,0.33035714285714285,0.5371918030665723,0.5621977457251045
22,1.291279911994934,1.5470380783081055,0.30684931506849317,0.3331043956043956,0.5261965859716986,0.5546599542305046
24,1.440861463546753,1.5054123401641846,0.2547945205479452,0.31868131868131866,0.5124258502821734,0.5384632646160157
26,1.3691086769104004,1.4836580753326416,0.33972602739726027,0.33035714285714285,0.5735131496709515,0.5534984782105499
28,1.2749444246292114,1.5702060461044312,0.2958904109589041,0.33447802197802196,0.5559037971316954,0.5518206617960684
30,1.2898310422897339,1.4657928943634033,0.2958904109589041,0.3392857142857143,0.5431407512935584,0.5539192374865755
32,1.341135859489441,1.5800657272338867,0.3095890410958904,0.34203296703296704,0.5499416478734392,0.5615229806913499
34,1.363710880279541,1.5094075202941895,0.29041095890410956,0.3399725274725275,0.5453025894249457,0.5600898387059607
36,1.2802766561508179,1.5229647159576416,0.2876712328767123,0.35714285714285715,0.5496085570301242,0.557580680301522
38,1.2902781963348389,1.4730280637741089,0.27671232876712326,0.3228021978021978,0.5245333304546497,0.5431363747635762
40,1.4408605098724365,1.4077823162078857,0.3041095890410959,0.32967032967032966,0.534281740018148,0.5436175009023178
42,1.3628689050674438,1.5503265857696533,0.31232876712328766,0.33722527472527475,0.5510608376786756,0.55174864508263
44,1.2980575561523438,1.4486643075942993,0.29315068493150687,0.34958791208791207,0.5504455055686619,0.5507411968517505
46,1.4419081211090088,1.4782767295837402,0.27945205479452057,0.35302197802197804,0.5336123898142322,0.5748332315311371
48,1.3575819730758667,1.506026029586792,0.29315068493150687,0.3269230769230769,0.5517727905891374,0.5417487554139089
