epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
5,1.41493558883667,1.3002396821975708,0.32142857142857145,0.332875772134523,0.5141001736742026,0.5131725029312337
10,1.2535985708236694,1.3007973432540894,0.3791208791208791,0.3507206588881263,0.5558692147642695,0.5190323015369969
15,1.4524708986282349,1.3194060325622559,0.28296703296703296,0.3191489361702128,0.5181889994615502,0.5200232364588461
20,1.2509557008743286,1.2885433435440063,0.29120879120879123,0.31846259437199725,0.5033475894352636,0.5029121183416686
25,1.976453185081482,1.2923916578292847,0.3269230769230769,0.3273850377487989,0.45010128738623323,0.5154378275313163
30,0.8104314208030701,1.1643987894058228,0.6263736263736264,0.45778997940974603,0.830858060296649,0.648610309809247
35,0.7372904419898987,0.9021415114402771,0.6043956043956044,0.577213452299245,0.8597980659436636,0.7399492336802774
40,0.7879249453544617,0.7850862741470337,0.5934065934065934,0.6259437199725463,0.8014991423278195,0.7906210597641228
45,0.7703958749771118,0.7118492126464844,0.6318681318681318,0.7014413177762526,0.9009458854317834,0.8164843282811357
50,0.532389760017395,0.5958526134490967,0.7857142857142857,0.7844886753603294,0.9222345702878755,0.8643019953704651
55,0.5973895788192749,0.5582004189491272,0.8351648351648352,0.8050789293067948,0.9080632371692142,0.8803348645266724
60,0.6707543134689331,0.4700709581375122,0.7884615384615384,0.8558682223747426,0.8941878351864081,0.9004453204119881
65,0.6265961527824402,0.49077925086021423,0.8406593406593407,0.8476321207961565,0.8916109030689582,0.8994013616310337
70,0.3563396632671356,0.4171895384788513,0.8928571428571429,0.8654770075497598,0.9305152858740515,0.9087206624683231
75,0.9893894195556641,0.4386330544948578,0.5851648351648352,0.8695950583390528,0.8759157651486028,0.9152910454406198
80,0.3700821101665497,0.4160661995410919,0.8901098901098901,0.8634179821551132,0.9383978124766235,0.9157792921876027
85,0.45000630617141724,0.37324172258377075,0.8791208791208791,0.8819492107069321,0.9214112011119024,0.9252337593409738
90,0.2910899817943573,0.4132976531982422,0.9203296703296703,0.8709677419354839,0.9425783417292648,0.9154942082058509
95,0.4887253940105438,0.3733566701412201,0.8681318681318682,0.8929306794783802,0.9251397369916671,0.9117518248804687
100,0.7823219895362854,0.4010554850101471,0.75,0.8819492107069321,0.8651601070560174,0.9174201535969877
